original_title,popularity,genre,release_year,budget_adj,revenue_adj,production_company,novel_based
Drive,5.903353,Crime,2011,14540970.6388721,73844056.8144805,Other,N
Harry Potter and the Deathly Hallows: Part 2,5.711315,Adventure,2011,121174755.323934,1287183997.56487,Other,N
Harry Potter and the Deathly Hallows: Part 2,5.711315,Family,2011,121174755.323934,1287183997.56487,Other,N
Harry Potter and the Deathly Hallows: Part 2,5.711315,Fantasy,2011,121174755.323934,1287183997.56487,Other,N
Pirates of the Caribbean: On Stranger Tides,4.9551300000000005,Adventure,2011,368371256.184759,990417500.348983,Other,N
Pirates of the Caribbean: On Stranger Tides,4.9551300000000005,Action,2011,368371256.184759,990417500.348983,Other,N
Pirates of the Caribbean: On Stranger Tides,4.9551300000000005,Fantasy,2011,368371256.184759,990417500.348983,Other,N
Rise of the Planet of the Apes,4.50453,Thriller,2011,90154017.9610069,468083718.184356,Other,N
Rise of the Planet of the Apes,4.50453,Action,2011,90154017.9610069,468083718.184356,Other,N
Rise of the Planet of the Apes,4.50453,Drama,2011,90154017.9610069,468083718.184356,Other,N
Rise of the Planet of the Apes,4.50453,Science Fiction,2011,90154017.9610069,468083718.184356,Other,N
Thor,4.12352,Adventure,2011,145409706.388721,430524218.471298,Other,N
Thor,4.12352,Fantasy,2011,145409706.388721,430524218.471298,Other,N
Thor,4.12352,Action,2011,145409706.388721,430524218.471298,Other,N
In Time,3.596188,Action,2011,38775921.7036589,168607979.309168,Other,N
In Time,3.596188,Thriller,2011,38775921.7036589,168607979.309168,Other,N
In Time,3.596188,Science Fiction,2011,38775921.7036589,168607979.309168,Other,N
Drive Angry,3.355611,Fantasy,2011,48469902.1295736,28046043.498829,Other,N
Drive Angry,3.355611,Thriller,2011,48469902.1295736,28046043.498829,Other,N
Drive Angry,3.355611,Action,2011,48469902.1295736,28046043.498829,Other,N
Drive Angry,3.355611,Crime,2011,48469902.1295736,28046043.498829,Other,N
The Mechanic,3.1866790000000003,Action,2011,38775921.7036589,49507940.3393669,Other,N
The Mechanic,3.1866790000000003,Thriller,2011,38775921.7036589,49507940.3393669,Other,N
The Mechanic,3.1866790000000003,Crime,2011,38775921.7036589,49507940.3393669,Other,N
Source Code,2.9944740000000003,Thriller,2011,31020737.3629271,142824028.081522,Other,N
Source Code,2.9944740000000003,Science Fiction,2011,31020737.3629271,142824028.081522,Other,N
Source Code,2.9944740000000003,Mystery,2011,31020737.3629271,142824028.081522,Other,N
Mission: Impossible - Ghost Protocol,2.9527400000000004,Action,2011,140562716.175763,673453790.734106,Paramount,N
Mission: Impossible - Ghost Protocol,2.9527400000000004,Thriller,2011,140562716.175763,673453790.734106,Paramount,N
Mission: Impossible - Ghost Protocol,2.9527400000000004,Adventure,2011,140562716.175763,673453790.734106,Paramount,N
"Crazy, Stupid, Love.",2.924415,Comedy,2011,48469902.1295736,138479670.753649,Other,N
"Crazy, Stupid, Love.",2.924415,Drama,2011,48469902.1295736,138479670.753649,Other,N
"Crazy, Stupid, Love.",2.924415,Romance,2011,48469902.1295736,138479670.753649,Other,N
The Girl with the Dragon Tattoo,2.776061,Thriller,2011,87245823.8332325,225498881.314659,Other,Y
The Girl with the Dragon Tattoo,2.776061,Crime,2011,87245823.8332325,225498881.314659,Other,Y
The Girl with the Dragon Tattoo,2.776061,Mystery,2011,87245823.8332325,225498881.314659,Other,Y
The Girl with the Dragon Tattoo,2.776061,Drama,2011,87245823.8332325,225498881.314659,Other,Y
Limitless,2.754426,Thriller,2011,26173747.1499698,156896544.871497,Other,N
Limitless,2.754426,Mystery,2011,26173747.1499698,156896544.871497,Other,N
Limitless,2.754426,Science Fiction,2011,26173747.1499698,156896544.871497,Other,N
Kung Fu Panda 2,2.726573,Animation,2011,145409706.388721,645320794.169652,Other,N
Kung Fu Panda 2,2.726573,Family,2011,145409706.388721,645320794.169652,Other,N
Just Go With It,2.690458,Romance,2011,77551843.4073178,208341483.062677,Other,N
Just Go With It,2.690458,Comedy,2011,77551843.4073178,208341483.062677,Other,N
Horrible Bosses,2.686643,Comedy,2011,33928931.4907015,113419570.983202,Other,N
Horrible Bosses,2.686643,Crime,2011,33928931.4907015,113419570.983202,Other,N
Real Steel,2.657014,Action,2011,106633784.685062,290110305.86447,Other,N
Real Steel,2.657014,Science Fiction,2011,106633784.685062,290110305.86447,Other,N
Real Steel,2.657014,Drama,2011,106633784.685062,290110305.86447,Other,N
Friends with Benefits,2.633754,Comedy,2011,33928931.4907015,145878667.232795,Other,N
Bad Teacher,2.6042490000000003,Comedy,2011,19387960.8518294,209581425.557986,Other,N
Sherlock Holmes: A Game of Shadows,2.579776,Adventure,2011,121174755.323934,324375126.021746,Other,N
Sherlock Holmes: A Game of Shadows,2.579776,Action,2011,121174755.323934,324375126.021746,Other,N
Sherlock Holmes: A Game of Shadows,2.579776,Crime,2011,121174755.323934,324375126.021746,Other,N
Sherlock Holmes: A Game of Shadows,2.579776,Mystery,2011,121174755.323934,324375126.021746,Other,N
Cars 2,2.454226,Animation,2011,193879608.518294,542719816.822546,Other,N
Cars 2,2.454226,Family,2011,193879608.518294,542719816.822546,Other,N
Cars 2,2.454226,Adventure,2011,193879608.518294,542719816.822546,Other,N
Cars 2,2.454226,Comedy,2011,193879608.518294,542719816.822546,Other,N
Green Lantern,2.419805,Adventure,2011,193879608.518294,213123295.798241,Other,N
Green Lantern,2.419805,Action,2011,193879608.518294,213123295.798241,Other,N
Green Lantern,2.419805,Thriller,2011,193879608.518294,213123295.798241,Other,N
Green Lantern,2.419805,Science Fiction,2011,193879608.518294,213123295.798241,Other,N
The Hangover Part II,2.4115330000000004,Comedy,2011,77551843.4073178,246669134.754083,Other,N
No Strings Attached,2.252505,Comedy,2011,24234951.0647868,143258069.269307,Paramount,N
No Strings Attached,2.252505,Romance,2011,24234951.0647868,143258069.269307,Paramount,N
The Adventures of Tintin,2.2343,Adventure,2011,126021745.536891,360557976.788733,Paramount,N
The Adventures of Tintin,2.2343,Animation,2011,126021745.536891,360557976.788733,Paramount,N
The Adventures of Tintin,2.2343,Action,2011,126021745.536891,360557976.788733,Paramount,N
The Adventures of Tintin,2.2343,Family,2011,126021745.536891,360557976.788733,Paramount,N
The Adventures of Tintin,2.2343,Mystery,2011,126021745.536891,360557976.788733,Paramount,N
Bridesmaids,2.208685,Romance,2011,31505436.3842229,279558422.711833,Universal,N
Bridesmaids,2.208685,Comedy,2011,31505436.3842229,279558422.711833,Universal,N
Hall Pass,2.164361,Comedy,2011,34898329.533293,80615852.7600701,Other,N
Super 8,2.026717,Thriller,2011,48469902.1295736,252136540.683697,Paramount,N
Super 8,2.026717,Science Fiction,2011,48469902.1295736,252136540.683697,Paramount,N
Super 8,2.026717,Mystery,2011,48469902.1295736,252136540.683697,Paramount,N
Sucker Punch,1.972826,Action,2011,79490639.4925007,87044675.6781909,Other,N
Sucker Punch,1.972826,Fantasy,2011,79490639.4925007,87044675.6781909,Other,N
Sucker Punch,1.972826,Thriller,2011,79490639.4925007,87044675.6781909,Other,N
Red Riding Hood,1.934043,Thriller,2011,40714717.7888418,86433625.3160238,Other,N
The Twilight Saga: Breaking Dawn - Part 1,1.888096,Adventure,2011,106633784.685062,690378003.195136,Other,Y
The Twilight Saga: Breaking Dawn - Part 1,1.888096,Fantasy,2011,106633784.685062,690378003.195136,Other,Y
The Twilight Saga: Breaking Dawn - Part 1,1.888096,Romance,2011,106633784.685062,690378003.195136,Other,Y
Shame,1.885979,Drama,2011,6301087.27684457,17152213.9112497,Other,N
"Mr. Popper's Penguins",1.825552,Comedy,2011,53316892.342531,181628117.584105,Other,N
"Mr. Popper's Penguins",1.825552,Family,2011,53316892.342531,181628117.584105,Other,N
The Tree of Life,1.821261,Drama,2011,31020737.3629271,53001087.6646038,Other,N
The Tree of Life,1.821261,Fantasy,2011,31020737.3629271,53001087.6646038,Other,N
I Am Number Four,1.794214,Action,2011,48469902.1295736,140071066.570502,Other,N
I Am Number Four,1.794214,Thriller,2011,48469902.1295736,140071066.570502,Other,N
I Am Number Four,1.794214,Science Fiction,2011,48469902.1295736,140071066.570502,Other,N
I Am Number Four,1.794214,Adventure,2011,48469902.1295736,140071066.570502,Other,N
Rio,1.710793,Animation,2011,87245823.8332325,469804957.113831,Other,N
Rio,1.710793,Adventure,2011,87245823.8332325,469804957.113831,Other,N
Rio,1.710793,Comedy,2011,87245823.8332325,469804957.113831,Other,N
Rio,1.710793,Family,2011,87245823.8332325,469804957.113831,Other,N
The Artist,1.6444720000000002,Drama,2011,14540970.6388721,129349549.42379,Other,N
The Artist,1.6444720000000002,Comedy,2011,14540970.6388721,129349549.42379,Other,N
The Artist,1.6444720000000002,Romance,2011,14540970.6388721,129349549.42379,Other,N
Zookeeper,1.64314,Comedy,2011,77551843.4073178,164654932.103361,Other,N
Zookeeper,1.64314,Romance,2011,77551843.4073178,164654932.103361,Other,N
Zookeeper,1.64314,Family,2011,77551843.4073178,164654932.103361,Other,N
Cowboys & Aliens,1.6402560000000002,Action,2011,158011880.94241,169472419.65629,Universal,N
Cowboys & Aliens,1.6402560000000002,Science Fiction,2011,158011880.94241,169472419.65629,Universal,N
Cowboys & Aliens,1.6402560000000002,Thriller,2011,158011880.94241,169472419.65629,Universal,N
Cowboys & Aliens,1.6402560000000002,Western,2011,158011880.94241,169472419.65629,Universal,N
War Horse,1.592819,Drama,2011,63980270.8110372,172150434.096443,Other,N
War Horse,1.592819,War,2011,63980270.8110372,172150434.096443,Other,N
50/50,1.531633,Comedy,2011,7755184.34073178,37988560.1336994,Other,N
50/50,1.531633,Drama,2011,7755184.34073178,37988560.1336994,Other,N
Rango,1.499109,Animation,2011,130868735.749849,238204949.164767,Paramount,N
Rango,1.499109,Comedy,2011,130868735.749849,238204949.164767,Paramount,N
Rango,1.499109,Family,2011,130868735.749849,238204949.164767,Paramount,N
Rango,1.499109,Western,2011,130868735.749849,238204949.164767,Paramount,N
Rango,1.499109,Adventure,2011,130868735.749849,238204949.164767,Paramount,N
The Change-Up,1.493933,Comedy,2011,50408698.2147566,73141505.9404712,Universal,N
Hugo,1.488615,Adventure,2011,164797667.24055,180085229.475905,Paramount,N
Hugo,1.488615,Drama,2011,164797667.24055,180085229.475905,Paramount,N
Hugo,1.488615,Family,2011,164797667.24055,180085229.475905,Paramount,N
The Lincoln Lawyer,1.482692,Crime,2011,38775921.7036589,82799096.1332651,Other,N
The Lincoln Lawyer,1.482692,Drama,2011,38775921.7036589,82799096.1332651,Other,N
The Lincoln Lawyer,1.482692,Thriller,2011,38775921.7036589,82799096.1332651,Other,N
Ghost Rider: Spirit of Vengeance,1.481016,Action,2011,55255688.4277139,144651011.857677,Other,N
Ghost Rider: Spirit of Vengeance,1.481016,Fantasy,2011,55255688.4277139,144651011.857677,Other,N
Ghost Rider: Spirit of Vengeance,1.481016,Thriller,2011,55255688.4277139,144651011.857677,Other,N
One Day,1.470363,Drama,2011,14540970.6388721,57572000.1008174,Other,Y
One Day,1.470363,Romance,2011,14540970.6388721,57572000.1008174,Other,Y
Killer Elite,1.46909,Action,2011,63980270.8110372,56009013.463,Other,N
Killer Elite,1.46909,Adventure,2011,63980270.8110372,56009013.463,Other,N
Killer Elite,1.46909,Thriller,2011,63980270.8110372,56009013.463,Other,N
The Rite,1.465299,Drama,2011,35867727.5758845,93108387.4257441,Other,N
The Rite,1.465299,Thriller,2011,35867727.5758845,93108387.4257441,Other,N
The Rite,1.465299,Horror,2011,35867727.5758845,93108387.4257441,Other,N
Winnie the Pooh,1.425344,Animation,2011,29081941.2777442,14017495.6958727,Other,N
Winnie the Pooh,1.425344,Family,2011,29081941.2777442,14017495.6958727,Other,N
The Three Musketeers,1.407986,Adventure,2011,72704853.1943604,128226625.874397,Other,N
The Three Musketeers,1.407986,Action,2011,72704853.1943604,128226625.874397,Other,N
The Three Musketeers,1.407986,Thriller,2011,72704853.1943604,128226625.874397,Other,N
The Three Musketeers,1.407986,Comedy,2011,72704853.1943604,128226625.874397,Other,N
Chalet Girl,1.388994,Comedy,2011,7755184.34073178,1695920.19139795,Other,N
Chalet Girl,1.388994,Romance,2011,7755184.34073178,1695920.19139795,Other,N
Midnight in Paris,1.367727,Fantasy,2011,29081941.2777442,146494675.096552,Other,Y
Midnight in Paris,1.367727,Comedy,2011,29081941.2777442,146494675.096552,Other,Y
Midnight in Paris,1.367727,Romance,2011,29081941.2777442,146494675.096552,Other,Y
Priest,1.344998,Action,2011,58163882.5554883,75912718.3084392,Other,N
Priest,1.344998,Fantasy,2011,58163882.5554883,75912718.3084392,Other,N
Priest,1.344998,Horror,2011,58163882.5554883,75912718.3084392,Other,N
Priest,1.344998,Science Fiction,2011,58163882.5554883,75912718.3084392,Other,N
Priest,1.344998,Thriller,2011,58163882.5554883,75912718.3084392,Other,N
Young Adult,1.285106,Comedy,2011,11632776.5110977,22237047.8727529,Paramount,N
Young Adult,1.285106,Drama,2011,11632776.5110977,22237047.8727529,Paramount,N
Young Adult,1.285106,Romance,2011,11632776.5110977,22237047.8727529,Paramount,N
Warrior,1.246852,Action,2011,24234951.0647868,22351522.1488065,Other,N
Warrior,1.246852,Drama,2011,24234951.0647868,22351522.1488065,Other,N
Abduction,1.246595,Thriller,2011,33928931.4907015,79575127.3789028,Other,N
Abduction,1.246595,Action,2011,33928931.4907015,79575127.3789028,Other,N
Abduction,1.246595,Mystery,2011,33928931.4907015,79575127.3789028,Other,N
Unknown,1.246283,Action,2011,29081941.2777442,126784077.249391,Other,N
Unknown,1.246283,Mystery,2011,29081941.2777442,126784077.249391,Other,N
Unknown,1.246283,Thriller,2011,29081941.2777442,126784077.249391,Other,N
The Adjustment Bureau,1.241191,Thriller,2011,48663781.7380919,123956325.709987,Universal,N
The Adjustment Bureau,1.241191,Romance,2011,48663781.7380919,123956325.709987,Universal,N
The Adjustment Bureau,1.241191,Fantasy,2011,48663781.7380919,123956325.709987,Universal,N
Immortals,1.240414,Fantasy,2011,72704853.1943604,219960309.935942,Other,N
Immortals,1.240414,Action,2011,72704853.1943604,219960309.935942,Other,N
Immortals,1.240414,Drama,2011,72704853.1943604,219960309.935942,Other,N
Like Crazy,1.22871,Drama,2011,242349.510647868,3433950.06436803,Paramount,N
Like Crazy,1.22871,Romance,2011,242349.510647868,3433950.06436803,Paramount,N
Larry Crowne,1.2155049999999998,Comedy,2011,29081941.2777442,35053796.7443736,Universal,N
Larry Crowne,1.2155049999999998,Romance,2011,29081941.2777442,35053796.7443736,Universal,N
Larry Crowne,1.2155049999999998,Drama,2011,29081941.2777442,35053796.7443736,Universal,N
Paul,1.2134049999999998,Adventure,2011,38775921.7036589,94566766.3207854,Universal,N
Paul,1.2134049999999998,Comedy,2011,38775921.7036589,94566766.3207854,Universal,N
Paul,1.2134049999999998,Science Fiction,2011,38775921.7036589,94566766.3207854,Universal,N
Colombiana,1.205338,Action,2011,38775921.7036589,59100179.5325175,Other,N
Colombiana,1.205338,Thriller,2011,38775921.7036589,59100179.5325175,Other,N
Colombiana,1.205338,Crime,2011,38775921.7036589,59100179.5325175,Other,N
Colombiana,1.205338,Drama,2011,38775921.7036589,59100179.5325175,Other,N
Battle: Los Angeles,1.19533,Action,2011,67857862.9814031,196270876.956245,Other,N
Battle: Los Angeles,1.19533,Science Fiction,2011,67857862.9814031,196270876.956245,Other,N
Final Destination 5,1.176723,Horror,2011,45561708.0017992,153055972.073581,Other,N
Final Destination 5,1.176723,Mystery,2011,45561708.0017992,153055972.073581,Other,N
Machine Gun Preacher,1.128994,Action,2011,29081941.2777442,2450545.18945915,Other,N
Machine Gun Preacher,1.128994,Thriller,2011,29081941.2777442,2450545.18945915,Other,N
Machine Gun Preacher,1.128994,Crime,2011,29081941.2777442,2450545.18945915,Other,N
Jack and Jill,1.123666,Comedy,2011,76582445.3647263,145093477.114451,Other,N
"What's Your Number?",1.120851,Comedy,2011,19387960.8518294,29494997.9061002,Other,Y
"What's Your Number?",1.120851,Romance,2011,19387960.8518294,29494997.9061002,Other,Y
Season of the Witch,1.11981,Adventure,2011,38775921.7036589,85403967.5523087,Other,N
Season of the Witch,1.11981,Fantasy,2011,38775921.7036589,85403967.5523087,Other,N
Season of the Witch,1.11981,Action,2011,38775921.7036589,85403967.5523087,Other,N
My Week with Marilyn,1.116674,Drama,2011,6204147.47258542,33984861.8801669,Other,Y
We Bought a Zoo,1.111078,Drama,2011,48469902.1295736,116407101.61618,Other,N
We Bought a Zoo,1.111078,Comedy,2011,48469902.1295736,116407101.61618,Other,N
We Bought a Zoo,1.111078,Family,2011,48469902.1295736,116407101.61618,Other,N
The Darkest Hour,1.107689,Horror,2011,29081941.2777442,62649079.847378,Other,N
The Darkest Hour,1.107689,Action,2011,29081941.2777442,62649079.847378,Other,N
The Darkest Hour,1.107689,Thriller,2011,29081941.2777442,62649079.847378,Other,N
The Darkest Hour,1.107689,Science Fiction,2011,29081941.2777442,62649079.847378,Other,N
The Help,1.105855,Drama,2011,24234951.0647868,120469153.754285,Other,Y
The Grey,1.102011,Action,2011,24234951.0647868,74913462.8061359,Other,N
The Grey,1.102011,Drama,2011,24234951.0647868,74913462.8061359,Other,N
The Grey,1.102011,Thriller,2011,24234951.0647868,74913462.8061359,Other,N
Moneyball,1.081676,Drama,2011,48469902.1295736,106833690.071813,Other,Y
We Need to Talk About Kevin,1.079441,Drama,2011,6785786.29814031,5854138.55412343,Other,N
We Need to Talk About Kevin,1.079441,Thriller,2011,6785786.29814031,5854138.55412343,Other,N
The Roommate,1.074793,Thriller,2011,15510368.6814636,39253601.3137282,Other,N
The Roommate,1.074793,Drama,2011,15510368.6814636,39253601.3137282,Other,N
The Roommate,1.074793,Horror,2011,15510368.6814636,39253601.3137282,Other,N
Puss in Boots,1.071695,Action,2011,126021745.536891,538003773.86658,Other,N
Puss in Boots,1.071695,Adventure,2011,126021745.536891,538003773.86658,Other,N
